review_id,customer_id,product_id,review_text,rating,purchase_category,purchase_amount
R00381,C00381,P0381,"Five stars, would buy again.",5,Home Decor,252.84
R00382,C00382,P0382,"Worst purchase ever, do not recommend.",1,Books,206.56
R00383,C00383,P0383,"Average quality, nothing special.",3,Toys,278.51
R00384,C00384,P0384,"Exceeded my expectations, excellent service.",5,Home Decor,432.69
R00385,C00385,P0385,"Five stars, would buy again.",5,Clothing,446.45
R00386,C00386,P0386,"Shipping took too long, bad customer service.",2,Toys,10.28
R00387,C00387,P0387,"Exceeded my expectations, excellent service.",4,Electronics,96.49
R00388,C00388,P0388,"Not worth the money, poor quality.",2,Books,411.07
R00389,C00389,P0389,"Broke within a week, very disappointed.",1,Toys,498.65
R00390,C00390,P0390,"It's okay, not the best.",3,Toys,19.55
R00391,C00391,P0391,"It does what it says, but nothing exceptional.",3,Home Decor,57.84
R00392,C00392,P0392,"Shipping took too long, bad customer service.",1,Books,390.42
R00393,C00393,P0393,"It's okay, not the best.",3,Books,60.45
R00394,C00394,P0394,"Not worth the money, poor quality.",2,Books,68.31
R00395,C00395,P0395,"Broke within a week, very disappointed.",2,Books,300.61
R00396,C00396,P0396,"Worst purchase ever, do not recommend.",1,Books,462.54
R00397,C00397,P0397,"It does what it says, but nothing exceptional.",3,Home Decor,125.97
R00398,C00398,P0398,"Loved it, highly recommend.",5,Books,191.76
R00399,C00399,P0399,"Five stars, would buy again.",4,Home Decor,238.78
R00400,C00400,P0400,"Five stars, would buy again.",5,Home Decor,352.91
R00401,C00401,P0401,"Not worth the money, poor quality.",2,Books,135.62
R00402,C00402,P0402,"Terrible experience, never buying again.",2,Electronics,145.41
R00403,C00403,P0403,"Terrible experience, never buying again.",2,Clothing,489.61
R00404,C00404,P0404,"Worst purchase ever, do not recommend.",2,Books,64.25
R00405,C00405,P0405,"Five stars, would buy again.",4,Clothing,363.76
R00406,C00406,P0406,"Worst purchase ever, do not recommend.",1,Home Decor,210.68
R00407,C00407,P0407,"Worst purchase ever, do not recommend.",2,Electronics,6.52
R00408,C00408,P0408,"It's okay, not the best.",3,Home Decor,312.42
R00409,C00409,P0409,"Exceeded my expectations, excellent service.",4,Electronics,110.78
R00410,C00410,P0410,"Worst purchase ever, do not recommend.",2,Home Decor,187.11
R00411,C00411,P0411,"Not bad, but not great either.",3,Toys,397.08
R00412,C00412,P0412,"Worst purchase ever, do not recommend.",2,Toys,71.29
R00413,C00413,P0413,"Broke within a week, very disappointed.",1,Toys,33.68
R00414,C00414,P0414,"Exceeded my expectations, excellent service.",4,Electronics,159.06
R00415,C00415,P0415,"Shipping took too long, bad customer service.",1,Home Decor,40.1
R00416,C00416,P0416,"Loved it, highly recommend.",4,Clothing,65.97
R00417,C00417,P0417,"Worst purchase ever, do not recommend.",2,Electronics,265.35
R00418,C00418,P0418,"Broke within a week, very disappointed.",2,Electronics,387.07
R00419,C00419,P0419,"Five stars, would buy again.",4,Electronics,146.98
R00420,C00420,P0420,"It does what it says, but nothing exceptional.",3,Home Decor,271.92
R00421,C00421,P0421,"It does what it says, but nothing exceptional.",3,Electronics,116.79
R00422,C00422,P0422,"Not worth the money, poor quality.",2,Toys,201.52
R00423,C00423,P0423,"Terrible experience, never buying again.",2,Clothing,241.29
R00424,C00424,P0424,"Terrible experience, never buying again.",1,Home Decor,419.84
R00425,C00425,P0425,"Worst purchase ever, do not recommend.",2,Clothing,295.35
R00426,C00426,P0426,"Loved it, highly recommend.",4,Home Decor,379.48
R00427,C00427,P0427,"Not bad, but not great either.",3,Home Decor,206.6
R00428,C00428,P0428,"Not bad, but not great either.",3,Home Decor,89.45
R00429,C00429,P0429,"Broke within a week, very disappointed.",1,Home Decor,362.86
R00430,C00430,P0430,"It does what it says, but nothing exceptional.",3,Clothing,471.09
R00431,C00431,P0431,"Average quality, nothing special.",3,Toys,305.25
R00432,C00432,P0432,"Loved it, highly recommend.",5,Clothing,255.4
R00433,C00433,P0433,"Five stars, would buy again.",4,Toys,41.38
R00434,C00434,P0434,"Five stars, would buy again.",5,Home Decor,228.39
R00435,C00435,P0435,"Not bad, but not great either.",3,Electronics,170.92
R00436,C00436,P0436,"Worst purchase ever, do not recommend.",1,Home Decor,212.04
R00437,C00437,P0437,"Shipping took too long, bad customer service.",1,Home Decor,50.65
R00438,C00438,P0438,"It does what it says, but nothing exceptional.",3,Home Decor,467.22
R00439,C00439,P0439,"Terrible experience, never buying again.",2,Books,349.23
R00440,C00440,P0440,"Exceeded my expectations, excellent service.",5,Books,429.35
R00441,C00441,P0441,"Average quality, nothing special.",3,Toys,150.5
R00442,C00442,P0442,"Worst purchase ever, do not recommend.",1,Electronics,262.24
R00443,C00443,P0443,"Worst purchase ever, do not recommend.",1,Books,206.59
R00444,C00444,P0444,"Great product, works perfectly!",5,Toys,374.84
R00445,C00445,P0445,"Five stars, would buy again.",4,Clothing,415.64
R00446,C00446,P0446,"Neutral experience, might buy again.",3,Books,317.09
R00447,C00447,P0447,"Average quality, nothing special.",3,Clothing,390.12
R00448,C00448,P0448,"Loved it, highly recommend.",4,Clothing,172.06
R00449,C00449,P0449,"Exceeded my expectations, excellent service.",5,Clothing,248.73
R00450,C00450,P0450,"Exceeded my expectations, excellent service.",5,Books,200.77
R00451,C00451,P0451,"Shipping took too long, bad customer service.",1,Clothing,220.51
R00452,C00452,P0452,"Exceeded my expectations, excellent service.",4,Toys,396.41
R00453,C00453,P0453,"Great product, works perfectly!",5,Toys,27.95
R00454,C00454,P0454,"Worst purchase ever, do not recommend.",2,Toys,348.37
R00455,C00455,P0455,"Neutral experience, might buy again.",3,Books,62.67
R00456,C00456,P0456,"Shipping took too long, bad customer service.",1,Books,68.75
R00457,C00457,P0457,"Exceeded my expectations, excellent service.",4,Home Decor,391.25
R00458,C00458,P0458,"Broke within a week, very disappointed.",1,Electronics,13.89
R00459,C00459,P0459,Amazing quality and very durable.,5,Home Decor,25.87
R00460,C00460,P0460,"Exceeded my expectations, excellent service.",5,Clothing,100.5
R00461,C00461,P0461,"Shipping took too long, bad customer service.",2,Books,495.18
R00462,C00462,P0462,"It's okay, not the best.",3,Books,262.53
R00463,C00463,P0463,"Loved it, highly recommend.",4,Clothing,105.58
R00464,C00464,P0464,"Not worth the money, poor quality.",1,Books,198.34
R00465,C00465,P0465,"Neutral experience, might buy again.",3,Books,442.85
R00466,C00466,P0466,"Exceeded my expectations, excellent service.",5,Toys,48.75
R00467,C00467,P0467,"Not bad, but not great either.",3,Electronics,436.26
R00468,C00468,P0468,"Worst purchase ever, do not recommend.",1,Home Decor,18.5
R00469,C00469,P0469,"Not bad, but not great either.",3,Clothing,81.23
R00470,C00470,P0470,"Loved it, highly recommend.",5,Toys,230.54
R00471,C00471,P0471,"Not bad, but not great either.",3,Clothing,163.59
R00472,C00472,P0472,Amazing quality and very durable.,4,Home Decor,373.85
R00473,C00473,P0473,"It does what it says, but nothing exceptional.",3,Electronics,54.47
R00474,C00474,P0474,"Five stars, would buy again.",4,Books,91.88
R00475,C00475,P0475,"Not bad, but not great either.",3,Home Decor,113.21
R00476,C00476,P0476,Amazing quality and very durable.,5,Home Decor,449.26
R00477,C00477,P0477,"Terrible experience, never buying again.",2,Clothing,181.12
R00478,C00478,P0478,"Shipping took too long, bad customer service.",2,Books,409.61
R00479,C00479,P0479,"Loved it, highly recommend.",4,Books,256.99
R00480,C00480,P0480,"Exceeded my expectations, excellent service.",4,Books,95.78
R00481,C00481,P0481,"Not worth the money, poor quality.",2,Toys,288.16
R00482,C00482,P0482,"Exceeded my expectations, excellent service.",5,Home Decor,245.27
R00483,C00483,P0483,"Great product, works perfectly!",5,Home Decor,424.48
R00484,C00484,P0484,"Neutral experience, might buy again.",3,Toys,215.11
R00485,C00485,P0485,"Great product, works perfectly!",4,Electronics,282.88
R00486,C00486,P0486,"Great product, works perfectly!",5,Toys,451.7
R00487,C00487,P0487,"Not worth the money, poor quality.",1,Electronics,312.48
R00488,C00488,P0488,"It's okay, not the best.",3,Clothing,492.04
R00489,C00489,P0489,"Not bad, but not great either.",3,Clothing,416.54
R00490,C00490,P0490,"Terrible experience, never buying again.",2,Home Decor,148.75
R00491,C00491,P0491,"Five stars, would buy again.",4,Toys,481.75
R00492,C00492,P0492,Amazing quality and very durable.,5,Toys,62.34
R00493,C00493,P0493,"Five stars, would buy again.",5,Toys,155.48
R00494,C00494,P0494,"It does what it says, but nothing exceptional.",3,Toys,279.49
R00495,C00495,P0495,"Exceeded my expectations, excellent service.",4,Books,397.94
R00496,C00496,P0496,"Loved it, highly recommend.",4,Books,492.65
R00497,C00497,P0497,"Exceeded my expectations, excellent service.",4,Clothing,391.22
R00498,C00498,P0498,"Terrible experience, never buying again.",2,Books,174.59
R00499,C00499,P0499,"Loved it, highly recommend.",5,Electronics,122.53
R00500,C00500,P0500,"Exceeded my expectations, excellent service.",4,Toys,432.1
R00501,C00501,P0501,"Not worth the money, poor quality.",2,Books,456.8
R00502,C00502,P0502,"Worst purchase ever, do not recommend.",1,Clothing,369.65
R00503,C00503,P0503,"Neutral experience, might buy again.",3,Books,266.66
R00504,C00504,P0504,"Great product, works perfectly!",5,Electronics,206.69
R00505,C00505,P0505,"Exceeded my expectations, excellent service.",5,Home Decor,109.92
R00506,C00506,P0506,"It does what it says, but nothing exceptional.",3,Toys,324.34
R00507,C00507,P0507,"Worst purchase ever, do not recommend.",1,Books,309.18
R00508,C00508,P0508,"Terrible experience, never buying again.",2,Home Decor,66.45
R00509,C00509,P0509,"It's okay, not the best.",3,Electronics,55.72
R00510,C00510,P0510,"Not worth the money, poor quality.",2,Clothing,188.43
R00511,C00511,P0511,"Shipping took too long, bad customer service.",2,Electronics,347.1
R00512,C00512,P0512,"Worst purchase ever, do not recommend.",2,Toys,13.94
R00513,C00513,P0513,"Terrible experience, never buying again.",1,Clothing,412.02
R00514,C00514,P0514,"Terrible experience, never buying again.",1,Electronics,256.16
R00515,C00515,P0515,"Not worth the money, poor quality.",2,Toys,496.63
R00516,C00516,P0516,"Great product, works perfectly!",4,Books,292.52
R00517,C00517,P0517,"Great product, works perfectly!",5,Electronics,37.1
R00518,C00518,P0518,"Shipping took too long, bad customer service.",1,Clothing,148.23
R00519,C00519,P0519,"Loved it, highly recommend.",4,Clothing,289.17
R00520,C00520,P0520,Amazing quality and very durable.,4,Electronics,467.81
R00521,C00521,P0521,Amazing quality and very durable.,5,Books,358.75
R00522,C00522,P0522,"Shipping took too long, bad customer service.",2,Home Decor,229.29
R00523,C00523,P0523,"Loved it, highly recommend.",4,Clothing,131.35
R00524,C00524,P0524,"Exceeded my expectations, excellent service.",4,Clothing,404.63
R00525,C00525,P0525,"Five stars, would buy again.",4,Home Decor,204.41
R00526,C00526,P0526,"Shipping took too long, bad customer service.",2,Toys,300.94
R00527,C00527,P0527,"Worst purchase ever, do not recommend.",2,Electronics,288.53
R00528,C00528,P0528,"Not worth the money, poor quality.",1,Books,471.58
R00529,C00529,P0529,"Worst purchase ever, do not recommend.",1,Electronics,213.27
R00530,C00530,P0530,"Great product, works perfectly!",4,Home Decor,314.12
R00531,C00531,P0531,"Broke within a week, very disappointed.",2,Toys,404.99
R00532,C00532,P0532,"Terrible experience, never buying again.",2,Electronics,435.44
R00533,C00533,P0533,"Loved it, highly recommend.",5,Clothing,330.1
R00534,C00534,P0534,"Exceeded my expectations, excellent service.",4,Home Decor,415.99
R00535,C00535,P0535,"Broke within a week, very disappointed.",1,Books,322.67
R00536,C00536,P0536,"Great product, works perfectly!",5,Books,380.95
R00537,C00537,P0537,"Terrible experience, never buying again.",2,Clothing,374.28
R00538,C00538,P0538,"Terrible experience, never buying again.",1,Electronics,339.57
R00539,C00539,P0539,"Loved it, highly recommend.",4,Clothing,381.74
R00540,C00540,P0540,"Not worth the money, poor quality.",2,Toys,427.83
R00541,C00541,P0541,"Great product, works perfectly!",4,Books,49.38
R00542,C00542,P0542,"Great product, works perfectly!",5,Books,263.5
R00543,C00543,P0543,"Exceeded my expectations, excellent service.",5,Electronics,76.86
R00544,C00544,P0544,"Five stars, would buy again.",5,Books,392.85
R00545,C00545,P0545,"It's okay, not the best.",3,Clothing,291.74
R00546,C00546,P0546,"Five stars, would buy again.",4,Clothing,320.2
R00547,C00547,P0547,Amazing quality and very durable.,5,Clothing,286.54
R00548,C00548,P0548,"Loved it, highly recommend.",5,Home Decor,77.73
R00549,C00549,P0549,"Exceeded my expectations, excellent service.",4,Books,284.84
R00550,C00550,P0550,"Great product, works perfectly!",5,Books,150.73
R00551,C00551,P0551,"Five stars, would buy again.",4,Clothing,387.29
R00552,C00552,P0552,"Shipping took too long, bad customer service.",2,Toys,444.23
R00553,C00553,P0553,Amazing quality and very durable.,4,Toys,286.89
R00554,C00554,P0554,"Loved it, highly recommend.",4,Home Decor,397.19
R00555,C00555,P0555,"Average quality, nothing special.",3,Toys,429.13
R00556,C00556,P0556,"Broke within a week, very disappointed.",2,Clothing,476.88
R00557,C00557,P0557,"Average quality, nothing special.",3,Toys,445.82
R00558,C00558,P0558,"Loved it, highly recommend.",5,Books,58.64
R00559,C00559,P0559,"Five stars, would buy again.",4,Home Decor,420.4
R00560,C00560,P0560,"Shipping took too long, bad customer service.",2,Clothing,404.5
R00561,C00561,P0561,"Average quality, nothing special.",3,Electronics,115.4
R00562,C00562,P0562,"Great product, works perfectly!",4,Clothing,391.36
R00563,C00563,P0563,"Shipping took too long, bad customer service.",1,Books,389.25
R00564,C00564,P0564,"It's okay, not the best.",3,Electronics,217.79
R00565,C00565,P0565,"Worst purchase ever, do not recommend.",2,Books,284.14
R00566,C00566,P0566,"Average quality, nothing special.",3,Toys,480.51
R00567,C00567,P0567,"It's okay, not the best.",3,Clothing,32.11
R00568,C00568,P0568,"It's okay, not the best.",3,Toys,313.0
R00569,C00569,P0569,"Five stars, would buy again.",5,Home Decor,16.37
R00570,C00570,P0570,"Broke within a week, very disappointed.",1,Toys,281.16
R00571,C00571,P0571,"Terrible experience, never buying again.",2,Books,81.73
R00572,C00572,P0572,"Broke within a week, very disappointed.",2,Books,321.92
R00573,C00573,P0573,"Not worth the money, poor quality.",2,Books,231.3
R00574,C00574,P0574,"Loved it, highly recommend.",4,Toys,211.76
R00575,C00575,P0575,"Worst purchase ever, do not recommend.",2,Electronics,446.35
R00576,C00576,P0576,"Worst purchase ever, do not recommend.",2,Electronics,322.76
R00577,C00577,P0577,"Broke within a week, very disappointed.",1,Home Decor,91.09
R00578,C00578,P0578,Amazing quality and very durable.,4,Books,111.87
R00579,C00579,P0579,"Exceeded my expectations, excellent service.",4,Home Decor,283.02
R00580,C00580,P0580,"Not bad, but not great either.",3,Home Decor,497.37
R00581,C00581,P0581,Amazing quality and very durable.,5,Books,117.91
R00582,C00582,P0582,"Loved it, highly recommend.",4,Toys,305.33
R00583,C00583,P0583,"Five stars, would buy again.",4,Clothing,166.26
R00584,C00584,P0584,"Not worth the money, poor quality.",1,Books,332.96
R00585,C00585,P0585,"Terrible experience, never buying again.",2,Clothing,454.39
R00586,C00586,P0586,Amazing quality and very durable.,4,Clothing,326.84
R00587,C00587,P0587,"Five stars, would buy again.",4,Toys,449.77
R00588,C00588,P0588,"Great product, works perfectly!",5,Books,262.5
R00589,C00589,P0589,"Not worth the money, poor quality.",1,Books,330.34
R00590,C00590,P0590,Amazing quality and very durable.,5,Books,282.77
R00591,C00591,P0591,"Five stars, would buy again.",4,Clothing,13.66
R00592,C00592,P0592,"Exceeded my expectations, excellent service.",4,Toys,410.29
R00593,C00593,P0593,"Not worth the money, poor quality.",1,Electronics,145.93
R00594,C00594,P0594,"Not bad, but not great either.",3,Books,6.52
R00595,C00595,P0595,"Not bad, but not great either.",3,Electronics,175.62
